                                        0.25195312                                        0.00000000
                                        0.25390625                                        0.00000000
                                        0.25585938                                        0.00000000
                                        0.25781250                                        0.00000000
                                        0.25976562                                        0.00000000
                                        0.26171875                                        0.00000000
                                        0.26367188                                        0.00000000
                                        0.26562500                                        0.00000000
                                        0.26757812                                        0.00000000
                                        0.26953125                                        0.00000000
                                        0.27148438                                        0.00000000
                                        0.27343750                                        0.00000000
                                        0.27539062                                        0.00000000
                                        0.27734375                                        0.00000000
                                        0.27929688                                        0.00000000
                                        0.28125000                                        0.00000000
                                        0.28320312                                        0.00000000
                                        0.28515625                                        0.00000000
                                        0.28710938                                        0.00000000
                                        0.28906250                                        0.00000000
                                        0.29101562                                        0.00000000
                                        0.29296875                                        0.00000000
                                        0.29492188                                        0.00000000
                                        0.29687500                                        0.00000000
                                        0.29882812                                        0.00000000
                                        0.30078125                                        0.00000000
                                        0.30273438                                        0.00000000
                                        0.30468750                                        0.00000000
                                        0.30664062                                        0.00000000
                                        0.30859375                                        0.00000000
                                        0.31054688                                        0.00000000
                                        0.31250000                                        0.00000000
                                        0.31445312                                        0.00000000
                                        0.31640625                                        0.00000000
                                        0.31835938                                        0.00000000
                                        0.32031250                                        0.00000000
                                        0.32226562                                        0.00000000
                                        0.32421875                                        0.00000000
                                        0.32617188                                        0.00000000
                                        0.32812500                                        0.00000000
                                        0.33007812                                        0.00000000
                                        0.33203125                                        0.00000000
                                        0.33398438                                        0.00000000
                                        0.33593750                                        0.00000000
                                        0.33789062                                        0.00000000
                                        0.33984375                                        0.00000000
                                        0.34179688                                        0.00000000
                                        0.34375000                                        0.00000000
                                        0.34570312                                        0.00000000
                                        0.34765625                                        0.00000000
                                        0.34960938                                        0.00000000
                                        0.35156250                                        0.00000000
                                        0.35351562                                        0.00000000
                                        0.35546875                                        0.00000000
                                        0.35742188                                        0.00000000
                                        0.35937500                                        0.00000000
                                        0.36132812                                        0.00000000
                                        0.36328125                                        0.00000000
                                        0.36523438                                        0.00000000
                                        0.36718750                                        0.00000000
                                        0.36914062                                        0.00000000
                                        0.37109375                                        0.00000000
                                        0.37304688                                        0.00000000
                                        0.37500000                                        0.00000000
                                        0.37695312                                        0.00000000
                                        0.37890625                                        0.00000000
                                        0.38085938                                        0.00000000
                                        0.38281250                                        0.00000000
                                        0.38476562                                        0.00000000
                                        0.38671875                                        0.00000000
                                        0.38867188                                        0.00000000
                                        0.39062500                                        0.00000000
                                        0.39257812                                        0.00000000
                                        0.39453125                                        0.00000000
                                        0.39648438                                        0.00000000
                                        0.39843750                                        0.00000000
                                        0.40039062                                        0.00000000
                                        0.40234375                                        0.00000000
                                        0.40429688                                        0.00000000
                                        0.40625000                                        0.00000000
                                        0.40820312                                        0.00000000
                                        0.41015625                                        0.00000000
                                        0.41210938                                        0.00000000
                                        0.41406250                                        0.00000000
                                        0.41601562                                        0.00000000
                                        0.41796875                                        0.00000000
                                        0.41992188                                        0.00000000
                                        0.42187500                                        0.00000000
                                        0.42382812                                        0.00000000
                                        0.42578125                                        0.00000000
                                        0.42773438                                        0.00000000
                                        0.42968750                                        0.00000000
                                        0.43164062                                        0.00000000
                                        0.43359375                                        0.00000000
                                        0.43554688                                        0.00000000
                                        0.43750000                                        0.00000000
                                        0.43945312                                        0.00000000
                                        0.44140625                                        0.00000000
                                        0.44335938                                        0.00000000
                                        0.44531250                                        0.00000000
                                        0.44726562                                        0.00000000
                                        0.44921875                                        0.00000000
                                        0.45117188                                        0.00000000
                                        0.45312500                                        0.00000000
                                        0.45507812                                        0.00000000
                                        0.45703125                                        0.00000000
                                        0.45898438                                        0.00000000
                                        0.46093750                                        0.00000000
                                        0.46289062                                        0.00000000
                                        0.46484375                                        0.00000000
                                        0.46679688                                        0.00000000
                                        0.46875000                                        0.00000000
                                        0.47070312                                        0.00000000
                                        0.47265625                                        0.00000000
                                        0.47460938                                        0.00000000
                                        0.47656250                                        0.00000000
                                        0.47851562                                        0.00000000
                                        0.48046875                                        0.00000000
                                        0.48242188                                        0.00000000
